z,Time,ISM,Stars,H,He,C,N,O,Fe
2.2522522522522523,7631402593.320715,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.2772772772772774,7649334776.781744,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.3023023023023024,7666927877.865852,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.3273273273273274,7684190805.631007,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.3523523523523524,7701132170.422396,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.3773773773773774,7717760296.023124,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.4024024024024024,7734083231.225076,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.4274274274274275,7750108760.851664,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.4524524524524525,7765844416.262155,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.4774774774774775,7781297485.365575,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.5025025025025025,7796475022.170352,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.5275275275275275,7811383855.894413,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.5525525525525525,7826030599.6588745,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.5775775775775776,7840421658.787167,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.6026026026026026,7854563238.7300825,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.6276276276276276,7868461352.636094,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.6526526526526526,7882121828.585114,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.677677677677678,7895550316.502872,1960801657577.1685,39546066977.87593,724951849813.3981,228932163098.96838,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.702702702702703,7908752294.772038,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.727727727727728,7921733076.555364,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.752752752752753,7934497815.845197,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.777777777777778,7947051513.252966,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.802802802802803,7959399021.551413,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.827827827827828,7971545050.981721,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.852852852852853,7983494174.336929,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.877877877877878,7995250831.832472,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.902902902902903,8006819335.774053,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.927927927927928,8018203875.032522,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.9529529529529532,8029408519.334911,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.9779779779779783,8040437223.380277,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.0030030030030033,8051293830.788567,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.0280280280280283,8061982077.890256,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.0530530530530533,8072505597.364146,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.0780780780780783,8082867921.730272,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.1031031031031033,8093072486.704556,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.1281281281281283,8103122634.421481,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.1531531531531534,8113021616.530726,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.1781781781781784,8122772597.173441,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
