z,Time,ISM,Stars,H,He,C,N,O,Fe
10.63063063063063,8968056112.373041,2914436365930.514,229867914840.69604,1371832812834.2664,454560809169.04443,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.642642642642642,8968414973.428074,2914460742544.476,229846980051.83737,1371851339060.8774,454566659556.39526,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.654654654654655,8968772910.06013,2914460742544.476,229845773913.26828,1371851339060.8774,454566659556.39526,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.666666666666666,8969129925.599606,2914460742544.476,229844616020.24194,1371851339060.8774,454566659556.39526,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.67867867867868,8969486023.361485,2914460742544.476,229844616020.24194,1371851339060.8774,454566659556.39526,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.69069069069069,8969841206.645433,2914460742544.476,229844616020.24194,1371851339060.8774,454566659556.39526,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.702702702702702,8970195478.735872,2914485128463.9824,229823675617.27005,1371869872359.7024,454572512177.07684,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.714714714714715,8970548842.902079,2914485128463.9824,229822468148.40292,1371869872359.7024,454572512177.07684,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.726726726726726,8970901302.398258,2914485128463.9824,229821308978.2905,1371869872359.7024,454572512177.07684,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.73873873873874,8971252860.46364,2914485128463.9824,229821308978.2905,1371869872359.7024,454572512177.07684,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.75075075075075,8971603520.322554,2914485128463.9824,229821308978.2905,1371869872359.7024,454572512177.07684,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.762762762762762,8971953285.184515,2914509523657.5586,229799259869.40234,1371888412706.82,454578367023.5351,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.774774774774775,8972302158.24431,2914509523657.5586,229799259869.40234,1371888412706.82,454578367023.5351,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.786786786786786,8972650142.682083,2914509523657.5586,229798051064.55997,1371888412706.82,454578367023.5351,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.7987987987988,8972997241.663404,2914509523657.5586,229796890611.91125,1371888412706.82,454578367023.5351,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.81081081081081,8973343458.339367,2914509523657.5586,229796890611.91125,1371888412706.82,454578367023.5351,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.822822822822824,8973688795.846653,2914509523657.5586,229796890611.91125,1371888412706.82,454578367023.5351,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.834834834834835,8974033257.30763,2914533928092.9917,229774834792.90875,1371906960077.749,454584224088.039,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.846846846846846,8974376845.83042,2914533928092.9917,229774834792.90875,1371906960077.749,454584224088.039,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.85885885885886,8974719564.508976,2914533928092.9917,229773624646.37155,1371906960077.749,454584224088.039,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.87087087087087,8975061416.423176,2914533928092.9917,229772462905.6958,1371906960077.749,454584224088.039,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.882882882882884,8975402404.638882,2914533928092.9917,229772462905.6958,1371906960077.749,454584224088.039,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.894894894894895,8975742532.208033,2914533928092.9917,229772462905.6958,1371906960077.749,454584224088.039,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.906906906906906,8976081802.168716,2914558341737.3184,229750400420.11264,1371925514447.4375,454590083362.6774,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.91891891891892,8976420217.545242,2914558341737.3184,229750400420.11264,1371925514447.4375,454590083362.6774,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
